mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.705459864580609,0.2104933551747507,0.7054843304843305,0.0935183770163519,d2_embedding_centroid,4,0.6884994793354905,0.7206048385038292,0.0,0.00839303828524719,0.693381063771872,2.0,1.4883691682335902,k_lambda,,0.05,,,
0.7154340433828348,0.20051917637252492,0.7154558404558404,0.08331704867323797,semantic_embedding_kmeans,8,0.6999152404875868,0.7270350973313363,0.0,0.055380104121428686,1.8531120661901295,3.0,2.7965438729300303,k_lambda,,0.05,,,
0.7300372616248931,0.18591595813046655,0.73005698005698,0.07537165955787982,flat_routecode_utility_oracle,8,0.7173680943818225,0.7432680504349858,0.0,0.124173975834116,2.1663534361216272,3.0,2.9079492206651283,k_lambda,,0.05,,,
0.8792709000264066,0.03668231972895299,0.8792735042735043,0.009954464167246362,regret_routecode_utility_oracle,8,0.8657202503493933,0.8899723069534652,0.0,0.8271943378693427,2.173853018777228,3.0,2.173853018777228,k_lambda,,0.05,,,
0.705103553152119,0.21084966660324075,0.7051282051282052,0.09422961931297087,d2_embedding_centroid,8,0.6847678322723869,0.7220468172861462,0.0,0.006714501246698369,1.4891395275754615,3.0,2.603656275429434,k_lambda,,0.05,,,
0.7236263199144053,0.1923268998409544,0.7236467236467237,0.07799114854739692,semantic_embedding_kmeans,16,0.7068888756465941,0.7391269013571902,0.0,0.09397285891054587,2.4655075604640535,4.0,3.890203506504081,k_lambda,,0.05,,,
0.7375155718119304,0.17843764794342948,0.7375356125356125,0.07660358572234148,flat_routecode_utility_oracle,16,0.7209464699049226,0.7510491713410526,0.0,0.15940332755009842,2.313080684359682,4.0,3.7457706623048246,k_lambda,,0.05,,,
0.9113235689817842,0.004629650773575498,0.9113247863247863,0.004653167245645281,regret_routecode_utility_oracle,16,0.9005864953936101,0.9206005780429002,0.0,0.978190314209328,2.626796478058317,4.0,2.626796478058317,k_lambda,,0.05,,,
0.7147219183341346,0.20123130142122508,0.7147435897435898,0.08283671279710714,d2_embedding_centroid,16,0.6949474831335306,0.7302224042862794,0.0,0.05202537515472875,2.10494763089091,4.0,3.5713929934693303,k_lambda,,0.05,,,
0.7193513771428242,0.19660184261253563,0.7193732193732194,0.08348965810691591,semantic_embedding_kmeans,32,0.7047312776424439,0.7389740126080478,0.0,0.07383415662366008,2.518247174555327,5.0,4.702006765300873,k_lambda,,0.05,,,
